"year","scouting_data","county","nearby_town","growth_stage","pest_pathogen","pest_pathogen_sp","severity","field_number"
2023,"11-Jul","Somerset","Berlin","V4","Insect","Bean leaf beetle",1,1
2023,"11-Jul","Somerset","Berlin","V4","Pathogen","Frogeye leaf spot",1,1
2023,"11-Jul","Greene","Dry Tavern","V4","Insect","Bean leaf beetle",1,1
2023,"11-Jul","Greene","Dry Tavern","V4","Mammal","Deer",1,1
2023,"11-Jul","Fayette","Uniontown","R2","Insect","Bean leaf beetle",1,1
2023,"11-Jul","Fayette","Uniontown","R2","Mammal","Deer",1,1
2023,"11-Jul","Fayette","Smithfield","V5","Insect","Bean leaf beetle",1,2
2023,"11-Jul","Fayette","Smithfield","V5","Mammal","Deer",1,2
2023,"11-Jul","Fayette","Smithfield","V5","Insect","Japanese beetle",1,2
2023,"11-Jul","Fayette","Smithfield","V5","Pathogen","Septoria brown spot",1,2
2023,"11-Jul","Potter","Genesee","V3-V4","Insect","Japanese beetle",1,1
2023,"11-Jul","Potter","Genesee","V3-V4","Insect","Stink bug",1,1
2023,"11-Jul","Potter","Genesee","V3-V4","Insect","Soybean leafminer",1,1
2023,"11-Jul","Potter","Genesee","V3-V4","Mammal","Deer",1,1
2023,"11-Jul","Potter","Genesee","V3-V4","Pathogen","Septoria brown spot",1,1
2023,"11-Jul","Potter","Ulysses","V4","Insect","Japanese beetle",1,2
2023,"11-Jul","Potter","Ulysses","V4","Insect","Soybean leafminer",1,2
2023,"11-Jul","Potter","Ulysses","V4","Mammal","Deer",1,2
2023,"11-Jul","Cameron","Emporium","VC-V3","Insect","Thrip",1,1
2023,"11-Jul","Cameron","Emporium","VC-V3","Insect","Soybean leafminer",1,1
2023,"10-Jul","Lancaster","Manheim","R2","Insect","Grasshopper",1,1
2023,"07-Jul","Lawrence","Volant","R1","Insect","Bean leaf beetle",1,1
2023,"07-Jul","Lawrence","Volant","R1","Insect","Japanese beetle",2,1
2023,"07-Jul","Lawrence","Volant","R1","Insect","Grasshopper",1,1
2019,"18-Jun","Franklin","","R1","Insect","Bean leaf beetle",1,1
2019,"18-Jun","Franklin","","R1","Slug","Slug",1,1
2019,"17-Jun","Bradford","","VC ","Insect","Bean leaf beetle",1,1
2019,"17-Jun","Bradford","","VC ","Slug","Slug",1,1
2019,"17-Jun","Crawford","","V2","Mammal","Deer ",1,1
2019,"17-Jun","Crawford","","V2","Mammal","Groundhog",1,1
2019,"17-Jun","Montgomery","","VC ","Insect","Bean leaf beetle",1,1
2019,"17-Jun","Montgomery","","VC ","Slug","Slug",1,1
2019,"17-Jun","Cambria","Williamsburg","V3","Insect","Bean leaf beetle",1,1
2019,"14-Jun","Northumberland","","R1","Insect","Bean leaf beetle",1,1
2019,"14-Jun","Northumberland","","R1","Pathogen","Bacterial blight",2,1
2019,"14-Jun","Northumberland","","R1","Pathogen","Septoria brown spot",1,1
2019,"14-Jun","Bedford","","V1","Insect","Bean leaf beetle",1,1
2019,"14-Jun","Bedford","","V1","Slug","Slug",1,1
2019,"14-Jun","Cambria","Loretto","V1","Insect","Bean leaf beetle",1,1
2019,"14-Jun","Lancaster","","V3-V10","Insect","Bean leaf beetle",1,1
2019,"14-Jun","Lancaster","","V3-V10","Insect","Black cutworm",2,1
2019,"14-Jun","Lancaster","","V3-V10","Pathogen","Septoria brown spot",2,1
2019,"12-Jun","Dauphin","","V2","Insect","Bean leaf beetle",1,1
2015,"06-Jul","Bradford","","V2-3","Slug","Slug",1,1
2015,"06-Jul","Bradford","","V2-3","Pathogen","Septoria brown spot",1,1
2015,"06-Jul","McKean","","V6","Insect","Bean Leaf Beetle",1.5,1
2015,"06-Jul","McKean","","V6","Insect","Soybean aphid",0.5,1
2015,"06-Jul","McKean","","V6","Slug","Slug",1,1
2015,"06-Jul","McKean","","V6","Pathogen","Septoria brown spot",1,1
2015,"06-Jul","McKean","","V6","Mammal","Deer",1,1
2015,"06-Jul","Lancaster","Mt. Joy","R1","Insect","Grasshopper",2,1
2015,"06-Jul","Lancaster","Mt. Joy","R1","Slug","Slug",1,1
2015,"06-Jul","Lancaster","Quarryville","R1","Insect","Grasshopper",2,2
2015,"06-Jul","Lancaster","Quarryville","R1","Slug","Slug",1,2
2015,"06-Jul","Columbia","","V2","Pathogen","Cercospora leaf blight",1,1
2015,"06-Jul","Columbia","","V2","Pathogen","Septoria brown spot",1,1
2015,"06-Jul","Columbia","","V2","Mammal","Deer",1,1
2015,"06-Jul","Northumberland","","V5","Insect","Grasshopper",2,1
2015,"06-Jul","Northumberland","","V5","Insect","Japanese Beetle",2,1
2015,"06-Jul","Northumberland","","V5","Pathogen","Cercospora leaf blight",2,1
2015,"06-Jul","Northumberland","","V5","Pathogen","Septoria brown spot",1,1
2015,"06-Jul","Union","","V4","Insect","Bean Leaf Beetle",1,1
2015,"06-Jul","Union","","V4","Insect","Silver-spotted Skipper Caterpillar",1,1
2015,"06-Jul","Union","","V4","Insect","Grasshopper",3,1
2015,"06-Jul","Union","","V4","Insect","Japanese Beetle",2,1
2015,"06-Jul","Lebanon","Annville","R1","Insect","Grasshopper",5,1
2015,"06-Jul","Lebanon","Annville","R1","Insect","Japanese Beetle",1,1
2015,"06-Jul","Lebanon","Annville","R1","Pathogen","Septoria brown spot",1,1
2015,"06-Jul","Lebanon","Prescott","R1","Insect","Bean Leaf Beetle",1,2
2015,"06-Jul","Lebanon","Prescott","R1","Insect","Japanese Beetle",1,2
2015,"06-Jul","Mercer","","V5-R1","Slug","Slug",1,1
2015,"06-Jul","Mercer","","V5-R1","Mammal","Deer",1,1
2015,"06-Jul","Mercer","","V5-R1","Mammal","Ground hog",1,1
2015,"06-Jul","Franklin","Greencastle","R1-R2","Insect","Japanese Beetle",1,1
2015,"06-Jul","Franklin","Greencastle","R1-R2","Insect","Potato leafhopper",1,1
2015,"06-Jul","Franklin","Greencastle","R1-R2","Insect","Grasshopper",1,1
2015,"06-Jul","Franklin","Greencastle","R1-R2","Insect","Green cloverworm",2,1
2015,"06-Jul","Franklin","Greencastle","R1-R2","Insect","Soybean aphid",1,1
2015,"06-Jul","Franklin","Greencastle","R1-R2","Insect","Silver-spotted Skipper Caterpillar",1,1
2015,"06-Jul","Franklin","Greencastle","R1-R2","Pathogen","Septoria brown spot",2,1
2015,"06-Jul","Franklin","Greencastle","R1-R2","Pathogen","Bacterial leaf blight",1,1
2015,"06-Jul","Franklin","Greencastle","R1-R2","Pathogen","Frog-eye leaf spot",1,1
2015,"06-Jul","York","","R1","Insect","Japanese Beetle",1,1
2015,"06-Jul","York","","R1","Insect","Grasshopper",1,1
2015,"06-Jul","York","","R1","Insect","Mexican bean beetle",1,1
2015,"06-Jul","York","","R1","Pathogen","Downy mildew",1,1
2015,"08-Jun","Lancaster","Mt. Joy","V3","Insect","Bean Leaf Beetle",2,1
2015,"08-Jun","Lancaster","Mt. Joy","V3","Insect","Grasshopper",1,1
2015,"08-Jun","Lancaster","Quarryville","V2","Insect","Bean Leaf Beetle",1,2
2015,"08-Jun","Northumberland","","V1","Insect","Grasshopper",1,1
2015,"08-Jun","Northumberland","","V1","Insect","Bean Leaf Beetle",1,1
2015,"08-Jun","Union","","VC","Slug","Slug",1,1
2015,"08-Jun","Union","","VC","Insect","Grasshopper",1,1
2015,"08-Jun","Union","","VC","Insect","Bean Leaf Beetle",1,1
2015,"07-Jun","McKean","","VC","Insect","Bean Leaf Beetle",0.5,1
2015,"05-Jun","Lebanon","Prescott","V1-V2","Insect","Bean Leaf Beetle",0.5,1
2015,"05-Jun","Lebanon","Annville","V2-3","Insect","Bean Leaf Beetle",2,2
2015,"05-Jun","Lebanon","Annville","V2-3","Insect","Grasshopper",1,2
2015,"05-Jun","Lebanon","Annville","V2-3","Pathogen","Downy mildew",1,2
2015,"05-Jun","Franklin","Greencastle","V3","Insect","Bean Leaf Beetle",1,1
2015,"13-Jun","Bradford","","V2","Slug","Slug",1,1
2015,"13-Jun","Bradford","","V2","Insect","Bean Leaf Beetle",1,1
2015,"13-Jun","Erie","","VE-1","Slug","Slug",1,1
2015,"13-Jun","Erie","","V2-3","Slug","Slug",1,2
2015,"13-Jun","Mercer","","V3-4","Slug","Slug",1,1
2015,"13-Jun","Columbia","","V1","Insect","Bean Leaf Beetle",1,1
2015,"13-Jun","Columbia","","V1","Pathogen","Septoria brown spot",3,1
2015,"13-Jun","Northumberland","","V1","Insect","Bean Leaf Beetle",2,1
2015,"13-Jun","Northumberland","","V1","Slug","Slug",1,1
2015,"13-Jun","Union","","V1","Insect","Bean Leaf Beetle",2,1
2015,"13-Jun","Union","","V1","Pathogen","Septoria brown spot",1,1
2015,"10-Jun","Dauphin","","V1","Slug","Slug",1,1
2016,"19-Jul","Schuykill","","R2","Insect","Japanese Beetle",1,1
2016,"19-Jul","Schuykill","","R2","Insect","Grasshopper",1,1
2016,"19-Jul","Schuykill","","R2","Pathogen","Septoria brown spot",1,1
2016,"19-Jul","Crawford","","R1","Insect","Japanese Beetle",1,1
2016,"19-Jul","Erie","","R2","Insect","Japanese Beetle",1,1
2016,"18-Jul","Potter","","V5","Insect","Green cloverworm",1,1
2016,"18-Jul","Potter","","V5","Insect","Bean Leaf Beetle",1,1
2016,"18-Jul","Potter","","V5","Pathogen","Soybean blight",1,1
2016,"18-Jul","Potter","","V5","Pathogen","Septoria brown spot",1,1
2016,"18-Jul","Potter","","V5","Pathogen","Downy mildew",1,1
2016,"18-Jul","Potter","","V5","Pathogen","Phyllostica leaf spot",1,1
2016,"18-Jul","McKean","","R1","Insect","Grasshopper",1,1
2016,"18-Jul","McKean","","R1","Insect","Green cloverworm",1,1
2016,"18-Jul","McKean","","R1","Pathogen","Bacterial leaf blight",1,1
2016,"18-Jul","McKean","","R1","Pathogen","Septoria brown spot",1,1
2016,"18-Jul","McKean","","R1","Pathogen","Frog-eye leaf spot",1,1
2016,"18-Jul","Elk","","V5","Insect","Japanese Beetle",1,1
2016,"18-Jul","Elk","","V5","Insect","Green cloverworm",1,1
2016,"18-Jul","Elk","","V5","Insect","Soybean leaf miner",1,1
2016,"18-Jul","Elk","","V5","Pathogen","Septoria brown spot",1,1
2016,"18-Jul","Elk","","V5","Pathogen","Downy mildew",1,1
2016,"18-Jul","Columbia","","R2","Insect","Grasshopper",2,1
2016,"18-Jul","Columbia","","R2","Insect","Japanese Beetle",2,1
2016,"18-Jul","Columbia","","R2","Pathogen","Bean pod mottle virus",2,1
2016,"18-Jul","Northumberland","","R2","Insect","Grasshopper",1,1
2016,"18-Jul","Union","","R1","Insect","Grasshopper",3,1
2016,"18-Jul","Union","","R1","Insect","Japanese Beetle",2,1
2016,"18-Jul","Union","","R1","Insect","Green cloverworm",1,1
2016,"17-Jul","Mercer","","R3","Insect","Japanese Beetle",1,1
2016,"17-Jul","Mercer","","R3","Insect","Grasshopper",1,1
2016,"15-Jul","Franklin","Greencastle","R1","Insect","Bean Leaf Beetle",1,1
2016,"15-Jul","Franklin","Greencastle","R1","Insect","Potato leafhopper",1,1
2016,"15-Jul","Franklin","Greencastle","R1","Insect","Japanese Beetle",3,1
2016,"15-Jul","Franklin","Greencastle","R1","Insect","Soybean aphid",1,1
2016,"15-Jul","Franklin","Greencastle","R1","Insect","Grasshopper",1,1
2016,"15-Jul","Franklin","Greencastle","R1","Mite","Spider mite",1,1
2016,"14-Jun","York","","R2","Insect","Mexican bean beetle",1,1
2016,"14-Jun","York","","R2","Insect","Japanese Beetle",1,1
2016,"14-Jun","York","","R2","Insect","Grasshopper",1,1
2016,"14-Jun","York","","R2","Pathogen","Bacterial leaf blight",1,1
2016,"28-Jun","Erie","","V2-3","Slug","Slug",1,1
2016,"28-Jun","Crawford","","V3-4","Slug","Slug",1,1
2016,"27-Jun","Franklin","","V3-5","Insect","Green cloverworm",1,1
2016,"27-Jun","Franklin","","V3-5","Insect","Grasshopper",1,1
2016,"27-Jun","Franklin","","V3-5","Insect","Potato leafhopper",1,1
2016,"27-Jun","Schuykill","","V3","Insect","Bean Leaf Beetle",2,1
2016,"27-Jun","Schuykill","","V3","Insect","Silver-spotted Skipper Caterpillar",1,1
2016,"27-Jun","Schuykill","","V3","Pathogen","Septoria brown spot",1,1
2016,"27-Jun","Mercer","","R1","Slug","Slug",1,1
2016,"27-Jun","Mercer","","R1","Insect","Potato leafhopper",1,1
2016,"27-Jun","Mercer","","R1","Pathogen","Septoria brown spot",1,1
2016,"27-Jun","Columbia","","V1","Insect","Bean Leaf Beetle",2,1
2016,"27-Jun","Northumberland","","V1","Insect","Bean Leaf Beetle",1,1
2016,"27-Jun","Union","","V1","Insect","Bean Leaf Beetle",1,1
2016,"26-Jun","Potter","","V1","Insect","Bean Leaf Beetle",1,1
2016,"26-Jun","Potter","","V1","Slug","Slug",1,1
2016,"26-Jun","McKean","","V3","Insect","Grasshopper",1,1
2016,"26-Jun","McKean","","V3","Insect","Bean Leaf Beetle",1,1
2016,"26-Jun","McKean","","V3","Insect","Soybean leaf miner",1,1
2016,"26-Jun","McKean","","V3","Pathogen","Bacterial leaf wilt",1,1
2016,"26-Jun","McKean","","V3","Pathogen","Septoria brown spot",1,1
2016,"26-Jun","McKean","","V3","Pathogen","Frog-eye leaf spot",1,1
2016,"26-Jun","Elk","","V2","Insect","Grasshopper",1,1
2016,"26-Jun","York","","V4-5","Insect","Mexican bean beetle",1,1
2016,"09-Aug","Crawford","","R3","Insect","Japanese Beetle",1,1
2016,"09-Aug","Crawford","","R3","Mite","Spider mite",1,1
2016,"09-Aug","Crawford","","R3","Insect","Thrips",1,1
2016,"09-Aug","Crawford","","R3","Insect","Bean Leaf Beetle",1,1
2016,"09-Aug","Crawford","","R3","Pathogen","Bacterial pustule",1,1
2016,"09-Aug","Erie","","R3","Insect","Japanese Beetle",1,1
2016,"09-Aug","Erie","","R3","Mite","Spider mite",1,1
2016,"09-Aug","Erie","","R3","Insect","Thrips",1,1
2016,"09-Aug","Lancaster","","R3","Insect","Japanese Beetle",1,1
2016,"09-Aug","Lancaster","","R3","Insect","Grasshopper",2,1
2016,"09-Aug","Lancaster","","R3","Insect","Bean Leaf Beetle",4,1
2016,"09-Aug","Lancaster","","R3","Pathogen","Septoria brown spot",1,1
2016,"09-Aug","Lancaster","","R3","Pathogen","Frog-eye leaf spot",1,1
2016,"08-Aug","Potter","","R2","Insect","Bean Leaf Beetle",1,1
2016,"08-Aug","Potter","","R2","Pathogen","Phyllostica leaf spot",1,1
2016,"08-Aug","Potter","","R2","Pathogen","Bacterial leaf blight",1,1
2016,"08-Aug","Potter","","R2","Insect","Japanese Beetle",1,2
2016,"08-Aug","Potter","","R2","Insect","Grasshopper",1,2
2016,"08-Aug","Potter","","R2","Pathogen","Bacterial leaf blight",1,2
2016,"08-Aug","Lancaster","","R2-4","Insect","Bean Leaf Beetle",1,1
2016,"08-Aug","Lancaster","","R2-4","Insect","Japanese Beetle",1,1
2016,"08-Aug","Lancaster","","R2-4","Insect","Grasshopper",1,1
2016,"08-Aug","Lancaster","","R2-4","Insect","Mexican bean beetle",1,1
2016,"08-Aug","Lancaster","","R2-4","Insect","Stinkbug",1,1
2016,"08-Aug","Lebanon","","R5-7","Insect","Bean Leaf Beetle",1,1
2016,"08-Aug","Lebanon","","R5-7","Insect","Japanese Beetle",1,1
2016,"08-Aug","Lebanon","","R5-7","Insect","Grasshopper",1,1
2016,"08-Aug","Lebanon","","R5-7","Insect","Mexican bean beetle",1,1
2016,"08-Aug","Lebanon","","R5-7","Insect","Stinkbug",1,1
2016,"08-Aug","Bradford","","R4","Insect","Japanese Beetle",2,1
2016,"08-Aug","Bradford","","R4","Insect","Grasshopper",1,1
2016,"08-Aug","Schuykill","","R4","Insect","Japanese Beetle",2,1
2016,"08-Aug","Schuykill","","R4","Insect","Grasshopper",1,1
2016,"08-Aug","Schuykill","","R4","Pathogen","Septoria brown spot",1,1
2016,"08-Aug","Columbia","","R5","Insect","Bean Leaf Beetle",2,1
2016,"08-Aug","Columbia","","R5","Insect","Grasshopper",3,1
2016,"08-Aug","Columbia","","R5","Insect","Japanese Beetle",2,1
2016,"08-Aug","Northumberland","","R5","Insect","Bean Leaf Beetle",1,1
2016,"08-Aug","Northumberland","","R5","Insect","Grasshopper",1,1
2016,"08-Aug","Northumberland","","R5","Insect","Japanese Beetle",2,1
2016,"08-Aug","Union","","R5","Insect","Bean Leaf Beetle",1,1
2016,"08-Aug","Union","","R5","Insect","Grasshopper",6,1
2016,"08-Aug","Union","","R5","Insect","Japanese Beetle",3,1
2016,"07-Aug","Mercer","","R4-5","Insect","Japanese Beetle",1,1
2016,"07-Aug","Mercer","","R4-5","Insect","Bean Leaf Beetle",1,1
2016,"07-Aug","Mercer","","R4-5","Insect","Aphids",1,1
2016,"04-Aug","York","","R4-5","Insect","Japanese Beetle",1,1
2016,"04-Aug","York","","R4-5","Insect","Bean Leaf Beetle",1,1
2016,"04-Aug","York","","R4-5","Insect","Mexican bean beetle",1,1
2016,"04-Aug","York","","R4-5","Pathogen","Bacterial leaf blight",2,1
2016,"04-Aug","Franklin","Greencastle","R4-5","Insect","Bean Leaf Beetle",1,1
2016,"04-Aug","Franklin","Greencastle","R4-5","Insect","Japanese Beetle",1,1
2016,"04-Aug","Franklin","Greencastle","R4-5","Insect","Grasshopper",1,1
2016,"04-Aug","Franklin","Greencastle","R4-5","Insect","Green cloverworm",1,1
2016,"04-Aug","Franklin","Greencastle","R4-5","Insect","Potato leafhopper",1,1
2016,"04-Aug","Franklin","Greencastle","R4-5","Insect","Velvet bean caterpillars",1,1
2016,"04-Aug","Franklin","Greencastle","R4-5","Mite","Two-spotted spider mites",1,1
2017,"22-Aug","Dauphin","","R4","Insect","Japanese Beetle",1,1
2017,"21-Aug","Franklin","Greencastle","R4","Insect","Soybean aphid",1,1
2017,"21-Aug","Franklin","Greencastle","R4","Insect","Bean Leaf Beetle",1,1
2017,"21-Aug","Franklin","Greencastle","R4","Insect","Grasshopper",1,1
2017,"21-Aug","Franklin","Greencastle","R4","Insect","Green cloverworm",1,1
2017,"21-Aug","Franklin","Greencastle","R4","Insect","Japanese Beetle",1,1
2017,"21-Aug","Franklin","Greencastle","R4","Insect","Potato leafhopper",1,1
2017,"21-Aug","Franklin","Fayetteville","R5","Insect","Grasshopper",1,2
2017,"21-Aug","Armstrong","","R4","Insect","Japanese Beetle",2,1
2017,"21-Aug","Armstrong","","R4","Insect","Bean Leaf Beetle",2,1
2017,"21-Aug","Armstrong","","R4","Insect","Grasshopper",2,1
2017,"21-Aug","Armstrong","","R4","Pathogen","Septoria brown spot",1,1
2017,"21-Aug","Armstrong","","R4","Pathogen","Frog-eye leaf spot",1,1
2017,"21-Aug","Crawford","","R5","Insect","Japanese Beetle",1,1
2017,"21-Aug","Crawford","","R5","Insect","Grasshopper",1,1
2017,"21-Aug","Crawford","","R5","Insect","Green cloverworm",1,1
2017,"21-Aug","Crawford","","R5","Pathogen","Septoria brown spot",1,1
2017,"21-Aug","Columbia","","R5","Insect","Japanese Beetle",1,1
2017,"21-Aug","Columbia","","R5","Insect","Grasshopper",2,1
2017,"21-Aug","Columbia","","R5","Insect","Bean Leaf Beetle",1,1
2017,"21-Aug","Columbia","","R5","Insect","Soybean aphid",1,1
2017,"21-Aug","Northumberland","","R5","Insect","Japanese Beetle",1,1
2017,"21-Aug","Northumberland","","R5","Insect","Grasshopper",1,1
2017,"21-Aug","Northumberland","","R5","Insect","Soybean aphid",1,1
2017,"21-Aug","Northumberland","","R5","Pathogen","Downy mildew",1,1
2017,"21-Aug","Union","","R5","Insect","Japanese Beetle",2,1
2017,"21-Aug","Union","","R5","Insect","Grasshopper",3,1
2017,"21-Aug","Union","","R5","Insect","Bean Leaf Beetle",2,1
2017,"20-Aug","Elk","","R3","Insect","Japanese Beetle",1,1
2017,"20-Aug","Elk","","R3","Insect","Green cloverworm",1,1
2017,"20-Aug","Elk","","R3","Insect","Bean Leaf Beetle",1,1
2017,"20-Aug","Elk","","R3","Insect","Grasshopper",1,1
2017,"20-Aug","Elk","","R3","Pathogen","Frog-eye leaf spot",1,1
2017,"20-Aug","Jefferson","","R2","Insect","Japanese Beetle",1,1
2017,"20-Aug","Jefferson","","R2","Insect","Bean Leaf Beetle",1,1
2017,"20-Aug","Jefferson","","R2","Insect","Grasshopper",1,1
2017,"20-Aug","Jefferson","","R2","Insect","Stinkbug",1,1
2017,"20-Aug","Jefferson","","R2","Insect","Green cloverworm",1,1
2017,"20-Aug","Jefferson","","R2","Insect","Frog-eye leaf spot",1,1
2017,"20-Aug","Jefferson","","R2","Insect","Bacterial leaf blight",1,1
2017,"17-Aug","Clinton","Eastville","R5","Insect","Japanese Beetle",1,1
2017,"17-Aug","Clinton","Eastville","R5","Insect","Grasshopper",2,1
2017,"17-Aug","Clinton","Eastville","R5","Insect","Bean Leaf Beetle",1,1
2017,"17-Aug","Clinton","Eastville","R5","Insect","Green cloverworm",1,1
2017,"17-Aug","Clinton","Eastville","R5","Insect","Stinkbug",1,1
2017,"17-Aug","Clinton","Eastville","R5","Insect","Potato leafhopper",1,1
2017,"17-Aug","Clinton","Mill Hall","R3-4","Insect","Green cloverworm",2,2
2017,"17-Aug","Clinton","Mill Hall","R3-4","Insect","Japanese Beetle",1,2
2017,"17-Aug","Clinton","Mill Hall","R3-4","Insect","Grasshopper",3,2
2017,"17-Aug","Clinton","Mill Hall","R3-4","Insect","Bean Leaf Beetle",1,2
2017,"17-Aug","Clinton","Mill Hall","R3-4","Insect","Stinkbug",1,2
2017,"17-Aug","Clinton","Mill Hall","R3-4","Insect","Soybean aphid",1,2
2017,"17-Aug","Clinton","Mill Hall","R3-4","Pathogen","Downy mildew",1,2
2017,"14-Aug","Perry","","R3","Insect","Japanese Beetle",1,1
2017,"14-Aug","Perry","","R3","Insect","Grasshopper",1,1
2017,"14-Aug","Perry","","R3","Mammal","Deer",1,1
2018,"10-Jul","Blair","","R1","Insect","Japanese Beetle",1,1
2018,"10-Jul","Blair","","R1","Pathogen","Septoria brown spot",1,1
2018,"10-Jul","Schuykill","","V3","Insect","Green cloverworm",1,1
2018,"10-Jul","Bedford","","R3","Insect","Green cloverworm",1,1
2018,"10-Jul","Bedford","","R3","Insect","Grasshopper",1,1
2018,"10-Jul","Bedford","","R3","Pathogen","Frog-eye leaf spot",1,1
2018,"10-Jul","Bucks","","R2","Insect","Japanese Beetle",1,1
2018,"10-Jul","Bucks","","R2","Insect","Grasshopper",1,1
2018,"10-Jul","Bucks","","R2","Pathogen","Bacterial pustule",2,1
2018,"09-Jul","Butler","","R1","Insect","Bean Leaf Beetle",1,1
2018,"09-Jul","Butler","","R1","Insect","Japanese Beetle",1,1
2018,"09-Jul","Butler","","R1","Pathogen","Septoria brown spot",2,1
